smiles,dga,cluster
[H]C([H])([H])C#C[C@@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@]32[H],-77.78508758544922,3
[H][C+]1[NH2+][C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])O1,-83.36714935302734,2
[H]C1=C([H])N(C([H])([H])[H])N=C1N1C([H])([H])C1([H])[H],-70.4598617553711,0
[H]OC([H])([H])C(O[H])(C([H])([H])O[H])[C@]1([H])N([H])C1([H])[H],-72.04182434082031,2
[H]O[C@@]1(C([H])=O)[C@@]2([H])[C@@]3([H])N([H])[C@@]3([H])[C@@]12[H],-63.33491516113281,2
[H][N-]C1OC([H])([H])[C@@]2([H])N([H])[C@]1(C([H])([H])[H])C2([H])[H],-73.01011657714844,2
[H]C(=O)N1N=NC(C([H])([H])[H])=C1C([H])([H])[H],-64.38442993164062,0
[H]C(=O)C(=O)C1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-75.50387573242188,3
[H]OC1=C([H])C(=O)C([H])=C(F)N1[H],-57.0665283203125,0
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@@]1(C#CC([H])([H])[H])O[H],-74.18486022949219,3
[H]C#C[C@@]1([H])[C@@H]([N-][H])OC([H])([H])OC1([H])[H],-64.85353088378906,3
[H]O[C@]1([C@]([H])(O[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])O[H],-77.53145599365234,1
[H][N-]C1OC([H])=C([H])N([H])C1=O,-51.17942810058594,0
[H]C#C[C@]12OC([H])([H])[C@@]1([H])[C@@]1([H])N([H])[C@@]21[H],-64.5693359375,2
[H]C#C[C@]1(O[H])C([H])=C([H])[C@@]2([H])C([H])([H])[C@@]12[H],-71.16537475585938,3
[H]C1=NN(C2([H])C([H])([H])C2([H])[H])N=C1[H],-59.41558074951172,0
[H]OC(C(=O)C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-74.81847381591797,3
[H]C#C[C@]1([H])[C@]2([H])OC([H])([H])[C@]12C([H])([H])[H],-64.25906372070312,1
[H]O/N=C(\C([H])([H])O[H])C([H])([H])C([H])([H])O[H],-60.756797790527344,3
[H][N-][C@@H]1O[C@]2([H])[C@]3([H])C([H])([H])[C@@]1(C([H])([H])[H])[C@]23[H],-72.5018310546875,1
[H]C1=C2C([H])([H])C([H])([H])[C@]2([H])O[C@]1([H])C([H])([H])[H],-70.60598754882812,3
[H]O[C@@]1([H])C([H])([H])[C@@]([H])(C#N)[C@@]2([H])O[C@]21[H],-65.65966796875,1
[H]C#C[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])O[C+]([H])[N-][H],-71.4632568359375,3
[H][N-]C1C(=O)[N+](C([H])([H])[H])=C([H])[C+]([H])N1[H],-64.93301391601562,0
[H]O[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])O[C@]12C([H])([H])[H],-79.74069213867188,1
[H]OC([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[C@]([H])(O[H])C([H])([H])[H],-77.98884582519531,3
[H][N-]C1OC(=O)N=C([H])O1,-44.3884162902832,0
[H]O[C@]1(C([H])([H])[H])[C@]2([H])[C@]3([H])O[C@@]1([H])C([H])([H])[C@@]32[H],-75.12213134765625,1
[H]C1=NN([H])C([H])=C1OC(=O)N([H])[H],-58.07903671264648,0
[H]OC([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[H],-84.50142669677734,1
[H]C#C[C@]1(C([H])([H])O[H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],-73.77570343017578,3
[H]OC([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[H],-67.75692749023438,3
[H]O[C@]12C([H])([H])N([H])C(=O)[C@]([H])(C1([H])[H])C2([H])[H],-71.45740509033203,2
[H]N1C([H])([H])[C@]12C(=O)[C@]([H])(C#N)C2([H])[H],-63.12356185913086,2
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])[NH+](C([H])([H])[H])C([H])([H])[H],-75.51005554199219,2
[H][C+]1[NH2+][C@]2([H])C(=O)[C@]3([H])[N@H+]1[C@]23[H],-51.259071350097656,2
[H]N([H])[C@@]12C(=O)O[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[H],-70.46527862548828,2
[H]C(=O)C([H])([H])C1=C([H])C([H])=NC([H])=C1[H],-69.83511352539062,0
FC(F)(F)C(F)(F)F,-31.924591064453125,0
[H]OC([H])([H])C([H])([H])C#CC(=O)C([H])([H])[H],-63.9243392944336,3
[H]OC([H])([H])C(=O)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-85.78433990478516,3
[H]C(=O)C1(C([H])=O)O[C@]1([H])C([H])([H])C([H])([H])[H],-68.04403686523438,3
[H]O[C@@]1(C#N)C([H])([H])[C@]2(C([H])([H])[H])N([H])[C@@]21[H],-67.4396743774414,2
[H]C([H])([H])C(=O)[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],-87.7753677368164,3
[H]N1C(=O)[C@@]([H])(C(=O)OC([H])([H])[H])C1([H])[H],-64.96212768554688,3
[H]C1=C([H])N2C(=C1[H])O[C@@]([H])(C([H])([H])[H])C2([H])[H],-73.78871154785156,0
[H]/N=C(\C#N)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-70.8160629272461,0
[H]O[C@@]1([H])C(=O)C(=O)C(C([H])([H])[H])=C1[H],-64.2803726196289,3
[H]C1=C([H])[C@]2([H])[N@@H+]3[C@@]1([H])[C@]3([H])C2(C([H])([H])[H])C([H])([H])[H],-78.86737060546875,2
[H]OC([H])([H])C#C[C@@]([H])(C#CC([H])([H])[H])O[H],-68.45000457763672,3
[H]O[C@@]1([H])[C@@]2([H])C([H])=C([H])[C@]3([H])[N@@H+](C3([H])[H])[C@@]12[H],-71.4537353515625,2
[H]N1C([H])([H])[C@@]2([H])OC([H])([H])[C@@]3(O2)C([H])([H])[C@]13[H],-69.48711395263672,2
[H][N-][C+]([H])O[C@@]1([H])OC([H])([H])[C@@]2([H])N([H])[C@@]12[H],-65.1329345703125,3
[H]C#C[C@@]12[N@H+]3[C@]1([H])[C@]([H])(O[H])[C@@]3([H])C2([H])[H],-65.16719055175781,2
[H]C([H])([H])[C@@]1([H])[N@@H+](C([H])([H])[C@]2([H])O[C@]2([H])C([H])([H])[H])C1([H])[H],-81.1163330078125,2
[H]C#CC(=O)C#CC([H])([H])O[H],-52.59030532836914,3
[H]/C1=N/C([H])([H])C([H])([H])[C@@]2([H])O[C@@]2([H])C([H])([H])O1,-69.76335906982422,3
[H]C1=NC([H])([H])C([H])([H])N([H])C(=O)N1C([H])([H])[H],-69.7587661743164,0
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])O[C+]([H])[NH2+]C([H])([H])[H],-69.18501281738281,3
[H]C#C[C@@]12OC([H])([H])[C@]1([H])N([H])C2[N-][H],-61.215091705322266,2
[H]C#CC1=C(C([H])([H])[H])N=C(C([H])([H])[H])N1[H],-71.38404846191406,0
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])OC1([H])[H],-70.81568145751953,3
[H]O[C@]([H])(C([H])=O)C([H])([H])C#N,-49.08893966674805,3
[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]1([H])N([H])[C@@]1([H])C([H])=O,-74.9743423461914,2
[H]O[C@]1([H])C([H])([H])[C@@]12C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H],-86.50495147705078,1
[H]C1=C(F)C(C([H])([H])[H])=NC(=O)O1,-56.84998321533203,0
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])=C([H])[C@]1(O[H])C([H])([H])[H],-80.42015838623047,3
[H]C(=O)C([H])([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],-73.35758209228516,3
[H]OC([H])([H])[C@@]([H])(C([H])([H])C([H])=O)C1([H])C([H])([H])C1([H])[H],-79.87421417236328,1
[H]OC([H])([H])C1=C([H])C(=O)N([H])N=C1[H],-62.065528869628906,0
[H]O[C@@]1([H])C([H])=C([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-65.90435028076172,2
[H]C1([H])C([H])([H])[C@@]2([H])[C@@]([H])(C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]21[H],-88.92339324951172,3
[H]C1=C([H])[C@]23C([H])([H])O[C@@]2([H])C([H])([H])[C@@]1([H])C3([H])[H],-76.463623046875,1
[H]C1([H])[N@H+]2[C@]3([H])[C@@]2(C([H])([H])[H])[C@]2([H])[C@@]1([H])[C@]32C([H])([H])[H],-78.7212905883789,2
[H]C1([H])[C@]2([H])O[C@]([H])(C#N)O[C@]12[H],-53.98611831665039,3
[H]C1=C([H])[N+]([H])=C(/C(=N/O)C([H])([H])[H])N1[H],-63.07447814941406,0
[H]N([H])[C@]1([H])C(=O)O[C@]2([H])[C@]([H])(C([H])([H])[H])[C@@]21[H],-71.01829528808594,1
[H]OC([H])([H])C([H])([H])OC1=NN([H])C([H])=C1[H],-66.2474594116211,0
[H]C([H])([H])O[C@@]1(C([H])([H])[H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-84.47742462158203,1
[H]C([H])([H])[C@@]12C([H])([H])O[C@@]([H])(C#N)[C@]1([H])C2([H])[H],-73.054443359375,1
[H]OC([H])([H])[C@@]12C([H])([H])[C@]1([H])C([H])=C([H])[C@]2([H])C([H])([H])[H],-82.10565948486328,3
[H]OC([H])([H])[C@]12C([H])([H])[C@@]1([H])C([H])([H])[C@]21OC1([H])[H],-73.59175872802734,1
[H]C1=C(N([H])[H])C([H])=C([H])C(N([H])C([H])([H])[H])=N1,-72.33462524414062,0
[H][N-]C1N2C(=NC1([H])[H])C([H])([H])[C@]2([H])C([H])([H])[H],-70.84011840820312,0
[H]C(=O)[C@]1(C#N)[N@@H+]2C([H])([H])C([H])([H])[C@@]21[H],-62.34151077270508,2
[H]C#C[C@@]1(O[H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],-69.4712142944336,3
[H][N-]C1=C(C([H])([H])C([H])([H])[H])N=C([H])N=[N+]1[H],-66.59034729003906,0
[H]O[C@@]1(C([H])([H])[H])C([H])([H])C(=O)[C@]1([H])C([H])([H])[H],-69.45818328857422,1
[H]O[C@@]1([H])C([H])([H])OC(=O)[C@@]2([H])O[C@@]12[H],-61.10104751586914,3
[H]OC([H])([H])C1=C([H])N(C([H])([H])[H])C([H])=C1C([H])([H])[H],-78.63101196289062,0
[H]N(C(=O)N1C([H])([H])C1([H])[H])C([H])([H])[H],-56.21178817749024,0
[H]N(C(=O)C([H])([H])[H])[C@]1([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-77.33914947509766,2
[H]C#CC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(C#C[H])C([H])([H])[H],-82.9642562866211,3
[H]OC1=C([H])N([H])C2=C1C([H])=NO2,-56.03026580810547,0
[H]O[C@@]1([H])[C@]23OC([H])([H])[C@@]12C([H])=C([H])C3([H])[H],-68.48521423339844,1
[H]OC1=C(C([H])([H])[H])C(N([H])[H])=C(N([H])[H])O1,-66.73865509033203,0
[H]C([H])([H])[N@@H+]1C([H])([H])[C@@]23C(=O)[C@@]([H])(C2([H])[H])[C@@]13[H],-69.54730224609375,2
[H]C#C[C@@]1([H])N(C([H])=O)[C@@]1([H])C([H])([H])C([H])([H])[H],-71.76380157470703,2
[H]C1([H])O[C@@]2([H])[C@@]([H])(OC1([H])[H])[C@@]1([H])C([H])([H])[C@@]21[H],-73.9752197265625,1
[H]O[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])OC([H])([H])[H])C1([H])[H],-84.29938507080078,1
[H]C#C[C@]1([H])O[C@]1(C#C[H])C([H])=O,-57.94349670410156,3
[H]O[C@]12[C@]3([H])O[C@@]1([H])[C@@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],-73.32487487792969,1
[H][N-]C1OC([H])([H])O[C@@]1([H])C([H])=O,-52.8129768371582,3
[H]O[C@@]12[C@]3([H])C([H])([H])[N@H+]4[C@]3([H])[C@]1([H])[C@]42C([H])([H])[H],-70.13719177246094,2
[H]C1=C(C(F)(F)F)ON=N1,-41.81481552124024,0
[H]C([H])([H])[N@@H+]1[C@@]2([H])[C@]1([H])[C@]1([H])C([H])([H])[C@]21C#N,-69.02890014648438,2
[H]C1=C([H])[C@]2([H])[C@@]3([H])O[C@]2([H])C([H])([H])[C@@]3([H])C1([H])[H],-77.1870346069336,1
[H]C1=C(F)C(N([H])[H])=NC(N([H])[H])=C1[H],-62.387962341308594,0
[H]N1C([H])([H])[C@@]23OC([H])([H])[C@@]12C([H])([H])C3=O,-63.23861312866211,2
[H]OC1(C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])O[H])C([H])([H])C1([H])[H],-78.9741439819336,1
[H]C(=O)[C@]1([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])[C@]32C([H])([H])[H],-76.39037322998047,3
[H]C(=O)N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])[H],-72.23633575439453,2
[H]C(=O)O[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]1([H])OC1([H])[H],-73.07327270507812,3
[H]C(=O)[C@]1([H])N([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-63.49007415771485,3
[H]C#CC([H])([H])N([H])[C@@]([H])(C#N)C([H])=O,-62.35952377319336,0
[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])O[C@@]1([H])C([H])=O,-73.23286437988281,1
[H]C#CC1=C([H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],-78.90995025634766,3
[H]N1[C@]2([H])[C@@]1(C#N)[C@]1([H])C([H])([H])C([H])([H])[C@]21[H],-68.95890808105469,2
[H]N1[C@@]([H])([C@]([H])(C#N)C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H],-80.11157989501953,2
[H]C1=C([H])[C@]2([H])O[C@@]1([H])C([H])=C2C([H])([H])[H],-65.6749038696289,3
[H]O[C@]1([H])C(=O)[C@]([H])(C#N)N([H])C1([H])[H],-61.530555725097656,2
[H]C1([H])OC([H])([H])[C@@]2(C([H])([H])[H])[C@]1([H])[C@@]1([H])C([H])([H])[C@]12[H],-81.53376007080078,1
[H]OC([H])([H])C1(O[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-74.27266693115234,1
[H]C1=C2[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]2([H])[C@@]2([H])C([H])([H])[C@@]12[H],-83.74958038330078,3
[H]O[C@@]1([H])[C@@]2([H])OC3(C([H])([H])C3([H])[H])[C@@]12C([H])([H])[H],-73.40557861328125,1
[H]C1=C2N(C(=O)O1)C([H])=C([H])C2([H])[H],-62.39043426513672,0
[H]C([H])([H])N(C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-83.02815246582031,2
[H]C1([H])[N@@H+]2[C@@]3([H])[C@]2([H])[C@@](C([H])([H])[H])(C1([H])[H])[C@@]3([H])C([H])([H])[H],-84.02201843261719,2
[H]C1=C(N([H])[H])O[C+]([H])C(=O)[C-]1[H],-54.97310256958008,0
[H]C1=NC2(C([H])([H])C2([H])[H])[C@]2([H])C([H])([H])[C@]2([H])O1,-72.3065414428711,1
[H]C#C[C@]1([H])[C@@]2([H])C([H])([H])[C@]1([H])[C@]2([H])C#C[H],-71.46208953857422,3
[H]N1[C@]2([H])[C@]3([H])O[C@]3([C@]3([H])OC3([H])[H])[C@]12[H],-61.90376281738281,2
[H]C1=NC([H])=C(C(=O)N([H])[H])N=C1[H],-61.12712097167969,0
[H]N([H])C(=O)[C@]1(C([H])([H])C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],-83.52998352050781,3
[H]C#C[C@]([H])(O[C+]([H])[N-][H])C([H])([H])C([H])([H])[H],-65.74298858642578,3
[H]C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-87.26626586914062,3
[H]/C1=N/C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])O1,-82.70172119140625,3
[H]C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])C1=O,-81.0090103149414,1
[H]C([H])([H])C([H])([H])[C@]12O[C@]3([H])O[C@@]1([H])[C@@]2([H])C3([H])[H],-75.0595703125,1
[H]C([H])(C#N)C#CC1([H])C([H])([H])OC1([H])[H],-66.86534881591797,3
[H]C1=C([H])[C@@]2(C([H])([H])[H])N([H])[C@@]2([H])C(=O)N1[H],-68.9501724243164,2
[H]N1C(=O)C([H])([H])OC(=O)C([H])([H])C1([H])[H],-65.1156005859375,3
[H]C1=C([H])N(C([H])([H])[H])C(C([H])([H])C([H])([H])[H])=C1N([H])[H],-81.1763916015625,0
[H][N-]C1=NN=[N+]([H])N=C1C([H])([H])C([H])([H])[H],-60.48455047607422,0
[H]N([H])C1=NC(=O)N=C(F)O1,-48.14418411254883,0
[H]O[C@]1([H])C([H])([H])[N@@H+](C([H])([H])[H])[C@]1([H])C(=O)N([H])[H],-70.98188781738281,2
[H]C1=C([H])N([H])C2=C1C(=O)C([H])([H])N2[H],-64.83979034423828,0
[H]C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-66.07284545898438,3
[H]C1=C(C([H])([H])[H])[C@@]2([H])[C@]3([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@]13[H],-83.45787048339844,3
[H]C1([H])C([H])([H])C1([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-82.6661605834961,3
[H]C#C[C@]12N([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])OC2([H])[H],-71.39030456542969,2
[H]O[C@]1([H])[C@]2([H])OC(=O)N([H])[C@@]21[H],-52.96313095092773,3
[H]O[C@@]12C(C([H])([H])[H])(C([H])([H])[H])O[C@]1(C([H])([H])[H])C2([H])[H],-79.3127670288086,1
[H]C([H])([H])C([H])([H])[C@]1([H])O[C@@]([H])([C@]2([H])OC2([H])[H])C1([H])[H],-79.13314056396484,1
[H]C([H])([H])[C@@]12C([H])([H])C(=O)C(=O)[C@]1([H])C2([H])[H],-71.21168518066406,3
[H]N1C([H])([H])C(=O)C(=O)C([H])([H])C([H])([H])C1([H])[H],-71.05386352539062,2
[H]C([H])([H])C#C[C@]12[N@@H+]3C([H])([H])[C@]([H])(C1([H])[H])[C@@]32[H],-72.61767578125,2
[H]O[C@]12C([H])([H])[C@](C([H])([H])[H])([N@@H+]3C([H])([H])[C@@]31[H])C2([H])[H],-76.20366668701172,2
[H]O[C@]12C([H])=C([H])[C@]([H])(C1([H])[H])[C@@]([H])(O[H])C2([H])[H],-75.13823699951172,1
[H]C1([H])O[C@]2([H])[C@@]3([H])O[C@]2(C([H])([H])[H])[C@@]3([H])C1([H])[H],-73.65518951416016,1
[H]O[C@@]1([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@@]2([H])O[C@]21[H],-68.2651596069336,1
[H]C#C[C@@]12N([H])[C@]1([H])C([H])=C([H])C([H])([H])C2([H])[H],-73.78575134277344,2
[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[H],-66.39888763427734,3
[H]C1([H])[C@]2([H])O[C@]3([H])[C@@]1([H])[C@]3([H])[C@@]([H])(C([H])([H])[H])O2,-75.25209045410156,1
[H]C1=C([H])[C@]2([H])C([H])([H])[C@](C([H])([H])[H])(C([H])=C1[H])C2([H])[H],-84.60763549804688,3
[H]ON[C@H]1[C@]2([H])[C@]3([H])O[C@@]1([H])[C@@]32C([H])([H])[H],-62.483036041259766,1
[H]OC1=NN(C([H])=O)C(O[H])=N1,-50.766822814941406,0
[H]O[C@]1([H])[C@]2([H])OC(=O)[C@]2([H])[C@]1([H])O[H],-60.830326080322266,1
[H]C1=C2C(=C(C([H])([H])[H])N1[H])C([H])([H])C([H])([H])C2([H])[H],-81.43217468261719,0
[H]C(=O)[C@]12C([H])([H])[C@@]1([H])[N@H+]1C([H])([H])[C@]12[H],-59.61484909057617,2
[H]C1([H])C([H])([H])C12[C@]1([H])[C@@]3([H])[N@H+](C([H])([H])[H])[C@]1([H])[C@@]23[H],-76.48011016845703,2
[H]C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])O[C@]21[H],-86.62549591064453,1
[H]C#CC([H])(C#C[H])OC([N-][H])C([H])([H])[H],-66.06574249267578,3
[H]C1=C([H])[C@]2(C([H])([H])[H])C([H])([H])O[C@]2(C([H])([H])[H])C1([H])[H],-82.4355697631836,1
[H]C(=O)[C@@]1(OC([H])([H])[H])C([H])([H])[C@]1([H])OC([H])([H])[H],-72.1047134399414,3
[H]C1=NC([H])=C([H])N=C1C([H])([H])[H],-54.78803634643555,0
[H]O[C@@]([H])(C1=NC([H])=C([H])N=C1[H])C([H])([H])[H],-69.60697937011719,0
[H]C1([H])OC(=O)N2C([H])([H])[C@@]2([H])C1=O,-59.06852340698242,2
[H]C1=C([H])C(C([H])([H])[H])=C(C2([H])C([H])([H])C2([H])[H])O1,-78.0930404663086,0
[H]C#CC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])=O,-76.36878967285156,3
[H][C+]([NH2+]C([H])([H])[H])OC([H])([H])C([H])([H])C#CC([H])([H])[H],-77.1404800415039,3
[H]C(=O)C([H])([H])[NH2+][C+]([H])OC([H])([H])C([H])([H])C([H])([H])[H],-75.73530578613281,3
[H]C1=NN(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C1[H],-69.70404052734375,0
[H]OC([H])([H])[C@@]1(C([H])([H])[H])N([H])[C@@]([H])(C#N)C1([H])[H],-72.86711883544922,2
[H]C(=O)C([H])([H])N([H])C1(C#N)C([H])([H])C1([H])[H],-67.97154235839844,2
[H]O[C@@]1([H])C([H])([H])O[C@@]2([H])C([H])([H])[C@@]2(O[H])C1([H])[H],-72.18492889404297,1
[H]C1([H])N(C(=O)OC2([H])C([H])([H])C2([H])[H])C1([H])[H],-70.32258605957031,3
[H]C#CC([H])(C#C[H])OC([H])([H])C#N,-60.706241607666016,3
[H]C#CC([H])([H])[C@@]1([H])C(=O)C([H])=C([H])C1([H])[H],-72.58834075927734,3
[H]C(=O)C1=C([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],-67.41777038574219,0
[H]C(=O)C1(C#N)C([H])([H])C([H])([H])C1([H])[H],-62.148414611816406,3
[H]C([H])([H])O[C@]1([H])C(=O)N2C([H])([H])[C@]2([H])C1([H])[H],-70.34119415283203,2
[H]C([H])([H])C1(C([H])([H])C([H])([H])[C@@]2([H])OC2([H])[H])C([H])([H])C1([H])[H],-86.3610610961914,1
[H]C(=O)C#CC([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-76.69818878173828,3
[H]OC1=NN(C([H])([H])[H])C(O[H])=C1[H],-55.610801696777344,0
[H]C([H])([H])[C@@]1([H])[C@]2([H])C(=O)[C@@]1([H])[C@]1([H])C([H])([H])[C@]21[H],-76.54383850097656,3
[H]O[C@]1(C#N)[C@]([H])(C([H])([H])[H])O[C@]1([H])C([H])([H])[H],-70.62185668945312,1
[H]O[C@]1(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-92.14293670654295,1
[H]ON[C@H]1C([H])([H])OC([H])([H])C(=O)C1([H])[H],-62.852813720703125,3
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1(C#N)C2([H])[H],-72.72627258300781,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])=C([H])[C@@]2([H])C([H])([H])[C@@]12[H],-82.45396423339844,1
[H][N-]C1N([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])=O,-61.0523681640625,2
[H]N1C([H])([H])[C@]1([H])C(=O)[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],-72.1455307006836,2
[H]N([H])[C@@]1(C#N)C([H])([H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@@]21[H],-74.73150634765625,2
[H]C(=O)C1=NOC([H])=C1C([H])([H])[H],-54.78251266479492,0
[H]C(=O)C([H])([H])[NH2+]C1OC([H])=C([H])O1,-59.0247688293457,0
[H]O[C@@]1([H])C(=O)C([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],-74.94185638427734,1
[H]N1C([H])([H])[C@]2(N([H])[H])[C@]([H])(C#N)[C@]12[H],-58.47536849975586,2
[H]C(=O)N1C([H])=C([H])C(N([H])[H])=C1[H],-58.59817123413086,0
[H]/C1=C(\[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])/C([H])=C(/[H])C1([H])[H],-89.56141662597656,3
[H]C1=C([H])[C@]2([H])OC([H])([H])[C@]23[N@H+](C1([H])[H])C3([H])[H],-71.49851989746094,2
[H]N1C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@]1([H])C#N,-73.33787536621094,2
[H]C1=NC2=C(C([H])=C1[H])C([H])=C([H])N2[H],-68.19617462158203,0
[H][N-][C@@H]1OC(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C([H])([H])O[H],-75.76116180419922,3
[H]C1=C([H])C([H])([H])[C@]2([H])O[C@@]([H])(C2=O)C1([H])[H],-70.517333984375,3
[H]C#C[C@]12O[C@@]1([H])[C@@]1(C([H])([H])[H])N([H])[C@@]21[H],-64.24576568603516,2
[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])C(=O)O[C@@]12[H],-67.89462280273438,1
[H]C(=O)C#C[C@@]1([H])O[C@@]1([H])C#N,-54.722782135009766,3
[H]C#CC([H])([H])[H],-27.37781524658203,0
[H]C([H])([H])C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],-76.64517974853516,3
[H]C#C[C@]1(C([H])([H])[H])OC(=O)C([H])=C1[H],-65.79645538330078,3
[H]C1=C(C#N)C(N([H])C([H])([H])[H])=NN1[H],-62.33968353271485,0
[H]N([H])C(=O)N1N=NN([H])C1=O,-48.378883361816406,0
[H]C#CC(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])O[H],-70.44634246826172,3
[H]O[C@]([H])(C([H])([H])[H])[C@@]12C([H])=C([H])C([H])([H])[C@]1([H])C2([H])[H],-82.22052001953125,1
[H]OC([H])([H])[C@@]1([H])[C@@]2([H])O[C@@]2([H])[C@]12N([H])C2([H])[H],-68.24676513671875,2
[H]O[C@@]1([H])C(C([H])=O)=C([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-76.04443359375,3
[H]C1([H])N2C3=NON=C3C1([H])C2([H])[H],-55.47593688964844,0
[H]C(=O)N1C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],-67.31420135498047,2
[H]C(=O)[C@@]1([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[H],-70.00932312011719,3
[H]C(=O)[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]12C([H])([H])[H],-76.55306243896484,2
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],-82.43447875976562,3
[H]C#C[C@@]12[N@H+]3[C@@H]([NH2+]C1([H])[H])C([H])([H])[C@]32[H],-61.7188606262207,2
