smiles,dga,cluster
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]12O[C@]1([H])C([H])([H])C2([H])[H],-74.46728515625,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]12[N@H+](C([H])([H])C1([H])[H])C2([H])[H],-76.75666046142578,2
[H]C(=O)N(C([H])([H])[H])[C@@]12C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],-77.55555725097656,2
[H]C(=O)N(C([H])([H])[H])[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],-69.79612731933594,2
[H]O[C@@]([H])(C([H])=O)[C@@]12C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],-74.5819320678711,1
[H]O[C@@]([H])(C([H])=O)[C@@]12OC([H])([H])[C@]1([H])C2([H])[H],-66.92129516601562,1
[H]O[C@@]([H])(C([H])=O)[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],-66.82635498046875,1
[H]O[C@@]([H])(C([H])=O)[C@@]12N([H])[C@]1([H])C([H])([H])C2([H])[H],-69.52033233642578,2
[H]O[C@@]([H])(C([H])=O)[C@@]12O[C@]1([H])C([H])([H])C2([H])[H],-67.13462829589844,1
[H]O[C@@]([H])(C([H])=O)[C@]12[N@H+](C([H])([H])C1([H])[H])C2([H])[H],-69.37744903564453,2
[H]C(=O)[C@@]([H])(C1=C([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],-83.1238021850586,3
[H]C(=O)[C@@]([H])(C1=C([H])C([H])([H])OC1([H])[H])C([H])([H])[H],-75.49288177490234,3
[H]C(=O)[C@@]([H])(C1=NC([H])([H])C([H])([H])O1)C([H])([H])[H],-71.46951293945312,3
[H]C(=O)N(C1=C([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],-78.94051361083984,0
[H]C(=O)N(C1=C([H])C([H])([H])OC1([H])[H])C([H])([H])[H],-71.28524017333984,0
[H]C(=O)N(C1[NH2+]C([H])([H])C([H])([H])N1[H])C([H])([H])[H],-69.6709213256836,0
[H]C(=O)N(C1=NC([H])([H])C([H])([H])O1)C([H])([H])[H],-67.34304809570312,0
[H]O[C@@]([H])(C([H])=O)C1=C([H])C([H])([H])C([H])([H])C1([H])[H],-75.83958435058594,3
[H]O[C@@]([H])(C([H])=O)C1=C([H])C([H])([H])OC1([H])[H],-68.19438171386719,3
[H]O[C@@]([H])(C([H])=O)C1[NH2+]C([H])([H])C([H])([H])N1[H],-66.56074523925781,0
[H]O[C@@]([H])(C([H])=O)C1=NC([H])([H])C([H])([H])O1,-64.00069427490234,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-87.33198547363281,3
[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-80.02050018310547,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[N@H+](C([H])([H])[H])[C@]1([H])C([H])([H])[H],-82.00625610351562,2
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-72.4013671875,1
[H]C(=O)[C@@]([H])([N@H+]1[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H])C([H])([H])[H],-82.13131713867188,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-74.667236328125,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-79.98950958251953,1
[H]C(=O)N(C([H])([H])[H])[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],-82.92322540283203,2
[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])[C@@]([H])(O[H])C([H])=O,-72.61383819580078,1
[H]O[C@@]1([H])[C@@]([H])(N(C([H])=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-75.44969940185547,2
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])N(C([H])=O)C([H])([H])[H],-68.01467895507812,2
[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])[C@@]([H])(O[H])C([H])=O,-65.09380340576172,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[C@@]2([H])C([H])([H])[C@]1([H])C2([H])[H],-81.1272964477539,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[N@H+]2C([H])([H])[C@]1([H])C2([H])[H],-75.6051025390625,2
[H]C(=O)[C@@]([H])([N@H+]1[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H])C([H])([H])[H],-75.72161865234375,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])[C@@]2([H])C([H])([H])[C@]1([H])C2([H])[H],-76.84618377685547,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])[C@@]2([H])C([H])([H])[C@]1([H])C2([H])[H],-73.7861328125,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])[N@H+]2C([H])([H])[C@]1([H])C2([H])[H],-68.27584838867188,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-81.75079345703125,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[N@@H+]2C([H])([H])C([H])([H])[C@@]21[H],-76.56460571289062,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[C@]2([H])OC([H])([H])[C@@]21[H],-74.12518310546875,1
[H]C(=O)[C@@]([H])([N@H+]1[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H])C([H])([H])[H],-76.59663391113281,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],-77.42884063720703,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])[C@]2([H])OC([H])([H])[C@@]21[H],-69.72467041015625,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-74.40478515625,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])[N@@H+]2C([H])([H])C([H])([H])[C@@]21[H],-69.18767547607422,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])[C@]2([H])OC([H])([H])[C@@]21[H],-66.75764465332031,1
[H][N-]C1O[C@@]([H])([C@]([H])(C([H])=O)C([H])([H])[H])C1([H])[H],-70.9377212524414,3
[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C(=O)C1([H])[H],-75.79054260253906,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])N([H])C(=O)C1([H])[H],-71.51123046875,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])OC(=O)C1([H])[H],-69.16944885253906,3
[H]C(=O)[C@@]([H])([NH+]1C([H])([H])C(=O)C1([H])[H])C([H])([H])[H],-70.48038482666016,2
[H]C(=O)N(C([H])([H])[H])C1([H])C([H])([H])C(=O)C1([H])[H],-71.30632781982422,2
[H][N-]C1O[C@@]([H])([C@@]([H])(O[H])C([H])=O)C1([H])[H],-63.62174987792969,3
[H]O[C@@]([H])(C([H])=O)C1([H])C([H])([H])C(=O)C1([H])[H],-68.49574279785156,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])N([H])C(=O)C1([H])[H],-64.21057891845703,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])OC(=O)C1([H])[H],-61.84819793701172,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],-87.47119903564453,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])O[C@]([H])(C([H])([H])[H])C1([H])[H],-80.12986755371094,1
[H]O[C@]1([H])C([H])([H])[C@]([H])([C@]([H])(C([H])=O)C([H])([H])[H])C1([H])[H],-80.06265258789062,1
[H]C(=O)[C@@]([H])([N@H+]1C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H])C([H])([H])[H],-82.26070404052734,2
[H]O[C@]1([H])C([H])([H])[N@@H+]([C@]([H])(C([H])=O)C([H])([H])[H])C1([H])[H],-74.82125091552734,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-80.0953140258789,1
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],-83.00137329101562,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],-72.8236083984375,1
[H]O[C@]1([H])C([H])([H])[C@]([H])(N(C([H])=O)C([H])([H])[H])C1([H])[H],-75.65359497070312,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])[N@@H+](C([H])([H])[H])C1([H])[H],-77.76097869873047,0
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])[N@H+](C([H])([H])[H])C1([H])[H],-74.85355377197266,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],-72.59960174560547,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-87.44314575195312,3
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-80.03803253173828,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])N([H])C1(C([H])([H])[H])C([H])([H])[H],-82.49984741210938,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])OC1(C([H])([H])[H])C([H])([H])[H],-80.1898422241211,1
[H]C(=O)[C@@]([H])([N@H+]1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-82.29673767089844,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-80.1297836303711,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])N([H])C1(C([H])([H])[H])C([H])([H])[H],-75.19081115722656,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])OC1(C([H])([H])[H])C([H])([H])[H],-72.8570785522461,1
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])[C@@]([H])(O[H])C([H])=O,-72.70588684082031,1
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-83.08213806152344,2
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])N(C([H])=O)C([H])([H])[H],-75.66205596923828,2
[H]C#C[C@]1([H])C([H])([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-76.50157928466797,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C#N,-73.28524780273438,3
[H]C#C[C@]1([H])N([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-71.42990112304688,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])N([H])[C@@]1([H])C#N,-68.12028503417969,2
[H]C#C[C@]1([H])O[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-68.97583770751953,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])O[C@@]1([H])C#N,-65.59542083740234,3
[H]C#C[C@@]1([H])[N@@H+]([C@]([H])(C([H])=O)C([H])([H])[H])C1([H])[H],-71.26667785644531,2
[H]C(=O)[C@@]([H])([N@H+]1C([H])([H])[C@@]1([H])C#N)C([H])([H])[H],-67.93143463134766,2
[H]C#C[C@]1([H])C([H])([H])[C@]1([H])N(C([H])=O)C([H])([H])[H],-72.09912872314453,2
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C#N,-68.8178482055664,2
[H]C#C[C@]1([H])C([H])([H])[C@]1([H])[C@@]([H])(O[H])C([H])=O,-69.18791961669922,3
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[C@@]1([H])C#N,-65.91961669921875,3
[H]C#C[C@]1([H])N([H])[C@]1([H])[C@@]([H])(O[H])C([H])=O,-63.914764404296875,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])N([H])[C@@]1([H])C#N,-60.62240219116211,2
[H]C#C[C@]1([H])O[C@]1([H])[C@@]([H])(O[H])C([H])=O,-61.5050048828125,3
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])O[C@@]1([H])C#N,-58.150413513183594,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=O,-75.43016052246094,3
[H]C(=O)N1C([H])([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-70.53809356689453,2
[H]C(=O)[C@]1([H])N([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-70.33643341064453,2
[H]C(=O)[C@]1([H])O[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-67.9507827758789,3
[H]C(=O)[C@@]([H])([N@H+]1C([H])([H])[C@@]1([H])C([H])=O)C([H])([H])[H],-70.19047546386719,2
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=O,-71.05541229248047,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=O,-68.11573791503906,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])N(C([H])=O)C1([H])[H],-63.298072814941406,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])N([H])[C@@]1([H])C([H])=O,-62.97915267944336,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])O[C@@]1([H])C([H])=O,-60.42795181274414,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-81.76862335205078,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-76.61518859863281,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-76.69692993164062,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12[H],-74.345703125,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-76.59341430664062,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]12[H],-74.17601776123047,1
[H]C(=O)[C@@]([H])([N@H+]1C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H])C([H])([H])[H],-76.51224517822266,2
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-77.41735076904297,2
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-72.26392364501953,2
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12[H],-69.92997741699219,2
[H]C(=O)N(C([H])([H])[H])[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-72.22362518310547,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],-74.44682312011719,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-69.2752685546875,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-69.35010528564453,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12[H],-66.9996109008789,1
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-69.25859069824219,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]12[H],-66.81807708740234,1
[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])=C([H])C1([H])[H],-82.99563598632812,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])O[C+]([H])[NH2+]C1([H])[H],-71.26847839355469,3
[H]C(=O)N(C([H])([H])[H])C1([H])C([H])([H])C([H])=C([H])C1([H])[H],-78.58531951904297,2
[H]O[C@@]([H])(C([H])=O)C1([H])C([H])([H])C([H])=C([H])C1([H])[H],-75.6922607421875,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])O[C+]([H])[NH2+]C1([H])[H],-63.97686004638672,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],-75.80311584472656,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C(=O)N([H])C1([H])[H],-71.53253936767578,2
[H][N-]C1OC([H])([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-70.85981750488281,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C(=O)OC1([H])[H],-69.06661224365234,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C(=O)C([H])([H])N1[H],-70.65227508544922,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])OC([H])([H])C1=O,-68.14488220214844,3
[H]C(=O)[C@@]([H])(N1C(=O)C([H])([H])C1([H])[H])C([H])([H])[H],-71.5005111694336,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],-71.4048080444336,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C(=O)N([H])C1([H])[H],-67.05130767822266,0
[H][N-]C1OC([H])([H])[C@]1([H])N(C([H])=O)C([H])([H])[H],-66.35749816894531,3
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C(=O)OC1([H])[H],-64.55738830566406,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C(=O)C([H])([H])C1([H])[H],-68.47522735595703,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C(=O)N([H])C1([H])[H],-64.21710968017578,2
[H][N-]C1OC([H])([H])[C@]1([H])[C@@]([H])(O[H])C([H])=O,-63.548580169677734,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C(=O)OC1([H])[H],-61.73662567138672,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C(=O)C([H])([H])N1[H],-63.302345275878906,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])OC([H])([H])C1=O,-60.857730865478516,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],-87.35789489746094,3
[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-80.02014923095703,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])O[C@@]1([H])C([H])([H])[H],-79.91291046142578,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])OC([H])([H])[C@@]1([H])C([H])([H])[H],-79.93241882324219,1
[H]O[C@]1([H])C([H])([H])O[C@]1([H])[C@]([H])(C([H])=O)C([H])([H])[H],-72.54910278320312,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],-80.04752349853516,1
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],-82.9853744506836,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],-72.64390563964844,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H],-72.60868835449219,1
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H],-75.52569580078125,2
[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])N(C([H])=O)C([H])([H])[H],-75.61759185791016,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])O[H],-72.83253479003906,1
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])OC([H])([H])[C@@]1([H])O[H],-65.35106658935547,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],-82.99375915527344,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])[NH2+][C+]([H])OC1([H])[H],-71.24532318115234,2
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@@]1([H])OC([H])([H])C([H])=C1[H],-75.52224731445312,3
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],-78.65399932861328,2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],-75.68831634521484,3
[H]O[C@@]([H])(C([H])=O)[C@]1([H])[NH2+][C+]([H])OC1([H])[H],-63.99266815185547,2
[H]O[C@@]([H])(C([H])=O)[C@@]1([H])OC([H])([H])C([H])=C1[H],-68.2062759399414,3
[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-88.06536102294922,3
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],-80.66192626953125,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],-80.50225830078125,1
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])OC([H])([H])OC1([H])[H],-73.15310668945312,3
[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])OC([H])([H])C([H])([H])O1,-73.26532745361328,3
[H]C(=O)N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-83.64359283447266,2
[H]C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],-76.08141326904297,2
[H]O[C@@]([H])(C([H])=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-80.78562927246094,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],-73.36122131347656,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],-73.17787170410156,1
[H]O[C@@]([H])(C([H])=O)[C@]1([H])OC([H])([H])OC1([H])[H],-65.88453674316406,3
[H]O[C@@]([H])(C([H])=O)C1([H])OC([H])([H])C([H])([H])O1,-65.89354705810547,3
[H]C(=O)[C@@]([H])(/N=C(/C#N)N([H])[H])C([H])([H])[H],-64.32856750488281,0
[H]C(=O)/C(=N/[C@]([H])(C([H])=O)C([H])([H])[H])N([H])[H],-66.76744079589844,0
[H]C(=O)[C@@]([H])([NH2+]C1OC([H])([H])C1([H])[H])C([H])([H])[H],-70.7878189086914,3
[H]C(=O)N(/C([H])=N/C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-73.5904541015625,0
[H]C#CC([H])([H])/N=C(\[H])N(C([H])=O)C([H])([H])[H],-68.06706237792969,0
[H]C(=O)N(/C([H])=N/C([H])([H])C#N)C([H])([H])[H],-64.79951477050781,0
[H]C(=O)N([H])/C([H])=N/[C@]([H])(C([H])=O)C([H])([H])[H],-67.10804748535156,0
[H]C(=O)O[C+]([H])[NH2+][C@]([H])(C([H])=O)C([H])([H])[H],-64.29487609863281,3
[H]C(=O)N(/C([H])=N/C([H])([H])C([H])=O)C([H])([H])[H],-67.01261901855469,0
[H]C#C[C@]([H])([NH2+]C1OC([H])([H])C1([H])[H])C([H])([H])[H],-71.66187286376953,3
[H]C1([H])OC([NH2+][C@@]([H])(C#N)C([H])([H])[H])C1([H])[H],-68.45884704589844,3
[H]C#C[C@]([H])(/N=C(\[H])N([H])C([H])=O)C([H])([H])[H],-68.19261169433594,0
[H]C(=O)N([H])/C([H])=N/[C@@]([H])(C#N)C([H])([H])[H],-64.92528533935547,0
[H]C#C[C@]([H])([NH2+][C+]([H])OC([H])=O)C([H])([H])[H],-65.4012680053711,0
[H]C(=O)O[C+]([H])[NH2+][C@@]([H])(C#N)C([H])([H])[H],-62.109561920166016,0
[H]C#CC([H])([H])C(C#C[H])(C#C[H])C([H])([H])[H],-71.92188262939453,3
[H]C#CC([H])([H])[C@@](C#N)(C#C[H])C([H])([H])[H],-68.6487808227539,3
[H]C#CC([H])([H])C(C#N)(C#N)C([H])([H])[H],-65.2808837890625,3
[H]C#CC(C#C[H])(C([H])([H])[H])C([H])([H])C#N,-68.66943359375,3
[H]C#C[C@@](C#N)(C([H])([H])[H])C([H])([H])C#N,-65.32548522949219,3
[H]C([H])([H])C(C#N)(C#N)C([H])([H])C#N,-61.90171813964844,0
[H]C#CC([H])([H])[C@@](C#N)(C#C[H])N([H])[H],-63.549259185791016,3
[H]C#CC([H])([H])C(C#N)(C#N)N([H])[H],-60.17023468017578,3
[H]C#CC(C#C[H])(N([H])[H])C([H])([H])C#N,-63.59832000732422,3
[H]C#C[C@@](C#N)(N([H])[H])C([H])([H])C#N,-60.23268127441406,3
[H]N([H])C(C#N)(C#N)C([H])([H])C#N,-56.79612731933594,0
[H]C#CC([H])([H])C(C#C[H])(C#C[H])O[H],-64.36878204345703,3
[H]C#CC([H])([H])[C@@](C#N)(C#C[H])O[H],-61.04450225830078,3
[H]C#CC([H])([H])C(C#N)(C#N)O[H],-57.69486618041992,3
[H]C#CC(C#C[H])(O[H])C([H])([H])C#N,-61.10929489135742,3
[H]C#C[C@@](C#N)(O[H])C([H])([H])C#N,-57.7769889831543,3
[H]OC(C#N)(C#N)C([H])([H])C#N,-54.19955825805664,3
[H]C#CC([H])([H])[C@@](C#C[H])(C([H])=O)C([H])([H])[H],-70.90713500976562,3
[H]C#CC([H])([H])[C@@](C#N)(C([H])=O)C([H])([H])[H],-67.6828842163086,3
[H]C#C[C@](C([H])=O)(C([H])([H])[H])C([H])([H])C#N,-67.71070098876953,3
[H]C(=O)[C@@](C#N)(C([H])([H])[H])C([H])([H])C#N,-64.37063598632812,3
[H]C#CC([H])([H])[C@](C#C[H])(O[H])C([H])=O,-63.48689270019531,3
[H]C#CC([H])([H])[C@](C#N)(O[H])C([H])=O,-60.184654235839844,3
[H]C#C[C@@](O[H])(C([H])=O)C([H])([H])C#N,-60.22133255004883,3
[H]O[C@](C#N)(C([H])=O)C([H])([H])C#N,-56.83041763305664,3
[H]C#CC([H])([H])C(C([H])=O)(C([H])=O)C([H])([H])[H],-69.95677947998047,3
[H]C(=O)C(C([H])=O)(C([H])([H])[H])C([H])([H])C#N,-66.67786407470703,3
[H]C#CC([H])([H])C(O[H])(C([H])=O)C([H])=O,-62.590763092041016,3
[H]OC(C([H])=O)(C([H])=O)C([H])([H])C#N,-59.293426513671875,3
[H]C#CC([H])([H])/N=C(\N([H])[H])C([H])([H])C#N,-65.46083068847656,0
[H]N([H])/C(=N\C([H])([H])C#N)C([H])([H])C#N,-62.20322036743164,0
[H]C#CC#C[C@@]([H])(C([H])([H])[H])C([H])([H])C#C[H],-72.62567138671875,3
[H]C#CC([H])([H])[C@@]([H])(C#CC#N)C([H])([H])[H],-69.18452453613281,3
